outcome,player_name,x,y,distance,angle,pressure,shot_technique_89.0,shot_technique_90.0,shot_technique_91.0,shot_technique_92.0,shot_technique_93.0,shot_technique_94.0,shot_technique_95.0,play_pattern_1,play_pattern_2,play_pattern_3,play_pattern_4,play_pattern_5,play_pattern_6,play_pattern_7,play_pattern_8,play_pattern_9
0,Thierry Henry,111.3,35.3,-1.056447995217176,-0.0011527487438048561,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,99.4,32.7,0.3379931292874034,-0.4592627288288137,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,111.3,49.4,-0.7162139888775321,0.9720314923161857,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Xavier Hernández Creus,111.0,31.0,-0.7255684770251883,0.8576005820761015,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Xavier Hernández Creus,96.5,43.5,0.5598581538675722,-1.0297548723086434,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Nikola Žigić,98.2,36.0,0.3739679820635958,-0.9302334646405928,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Daniel Alves da Silva,84.6,38.9,1.9182986217081264,-1.3754798314786707,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Thierry Henry,94.4,46.7,0.8748300083479207,-0.7096603890508091,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,96.5,42.3,0.5427377784813657,-1.1786232478091392,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,103.6,51.8,0.14558087744943862,0.3789255811774299,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,113.5,50.2,-0.7993153649781636,1.5030558443017628,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Carlos Lázaro Vallejo,88.4,22.6,1.9948240832016464,0.022582505422365742,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Seydou Kéita,107.3,38.3,-0.7156227535874092,-1.073514790416859,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,102.0,55.1,0.5290586268027689,0.5988968317441054,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Diego da Silva Costa,100.1,36.7,0.14182903866956048,-0.9809558398557663,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Luis Prieto Zalbidegoitia,110.0,50.2,-0.5442157007889923,0.8869098320369496,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Xavier Hernández Creus,111.6,39.5,-1.2281494520293454,-1.2914354185761239,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Daniel Alves da Silva,105.6,64.3,1.0827117388104657,1.598995017405467,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Luis Prieto Zalbidegoitia,104.3,45.1,-0.2851424937994682,-0.5376338802831335,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Borja Fernández Fernández,100.0,37.7,0.1371742132790056,-1.1284888329902822,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Borja Fernández Fernández,105.1,49.1,-0.17426599229719567,0.15564607647154774,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Luis Prieto Zalbidegoitia,100.3,52.9,0.5352263954451586,0.2488370337947568,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Carlos Lázaro Vallejo,108.1,39.0,-0.8171551238854473,-1.2192537194808548,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,102.9,44.9,-0.1359170546206445,-0.6412928577915833,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,102.7,40.5,-0.19196285714445388,-1.381903039819016,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Andrés Iniesta Luján,92.5,46.8,1.0922686693806434,-0.749823576483613,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Thierry Henry,113.0,32.4,-1.004699461453183,0.9791896007139615,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,110.8,44.5,-1.0152906044637868,-0.12074131156983461,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,César Arzo Amposta,110.5,41.0,-1.095587808550017,-1.1569674775767185,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Thierry Henry,99.8,23.2,0.8528000390514312,0.5863319979959926,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Thierry Henry,105.8,23.3,0.3456592482019074,1.0965890104423863,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,105.4,26.5,0.10840444125268928,0.7417748793802514,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Diego da Silva Costa,101.5,20.2,0.9488876567587589,0.9580432286709671,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Zlatan Ibrahimović,111.6,54.5,-0.2560329677544044,1.6282652577885486,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Zlatan Ibrahimović,89.8,38.4,1.3153101996089147,-1.310745697252777,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Vítor Hugo Gomes Passos,92.4,17.9,1.9113836313133306,0.5313261493692568,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Vítor Hugo Gomes Passos,86.6,29.3,1.8780952582037227,-0.5496500122147753,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,107.7,37.0,-0.7334168629032124,-0.7592332124644191,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,95.1,32.2,0.831816387387209,-0.5687680653948359,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Mate Bilić,103.8,35.4,-0.2463565568070705,-0.6484080740978218,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Zlatan Ibrahimović,106.6,27.7,-0.08918049908282506,0.7309710984166968,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Mate Bilić,107.1,40.6,-0.7038919430532055,-1.3298472758894715,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Pedro Eliezer Rodríguez Ledesma,107.4,29.2,-0.2749341569372841,0.6303303744394978,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,116.2,28.9,-0.8415682979295867,2.2062134953075665,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Miguel Ángel De las Cuevas Barberá,95.5,22.0,1.3338524217861951,0.4083254920288339,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Zlatan Ibrahimović,86.9,35.6,1.682227227040179,-1.0762132332355692,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,111.5,29.5,-0.6345231083208546,1.1680710322276235,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Xavier Hernández Creus,96.1,28.5,0.8818894888588551,-0.1398132385629399,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Andrés Iniesta Luján,97.3,43.6,0.46949039898445205,-1.0018357211324065,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Mate Bilić,94.1,59.8,1.5901969689878834,0.4647798768591591,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Cristian Portilla Rodríguez,92.6,54.4,1.398178400463155,-0.03500463002569201,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,66.3,52.0,4.203057153239611,-0.8166041973982692,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,107.1,32.0,-0.4399247486515924,0.1758646182186892,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Zlatan Ibrahimović,100.8,30.5,0.2874807787353276,-0.1072479414413702,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Rafael Márquez Álvarez,111.7,42.8,-1.1879832844783331,-0.5042627267369219,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,92.4,35.6,1.048020387206363,-0.9994392895830039,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,111.0,33.7,-0.9285585311027975,0.3405130611050985,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,116.3,49.3,-1.0423928083815872,2.06170653697437,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,100.4,25.3,0.6461792549194204,0.43753833625246646,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Rafael Márquez Álvarez,91.2,40.9,1.1488773149783873,-1.3749576812109197,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,99.7,28.9,0.48730264442046944,0.013857105711243583,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,103.8,25.8,0.30155684835310115,0.6631222262282794,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Zlatan Ibrahimović,110.9,27.1,-0.36914234720573835,1.3639344830843705,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Sergio Leonel Agüero del Castillo,101.7,48.7,0.15243418034994968,-0.1536943359894488,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Diego Forlán Corazo,102.1,48.8,0.11554264083216444,-0.11479978978852988,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Lionel Andrés Messi Cuccittini,97.2,39.4,0.44900561715333087,-1.3895524568347304,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,Zlatan Ibrahimović,106.1,44.1,-0.520000560277862,-0.6183254314849329,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,José Antonio Reyes Calderón,97.5,47.7,0.5624072874901748,-0.4913306349038634,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,96.6,52.3,0.8717460405402817,-0.034787565135795354,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Simão Pedro Fonseca Sabrosa,98.5,26.1,0.7745849285491185,0.23155234644960954,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Zlatan Ibrahimović,115.5,45.5,-1.3806269182582551,1.1526527811541252,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Sergio Leonel Agüero del Castillo,104.8,43.0,-0.4033401390259163,-0.89057623061376,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,106.2,47.5,-0.3785034416188489,0.00628094292492038,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,100.9,45.5,0.10737871497159082,-0.6374413149712783,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Zlatan Ibrahimović,114.1,44.8,-1.3224126760560395,0.5543328694722368,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Zlatan Ibrahimović,105.2,26.7,0.10992753954776541,0.69972563852984,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,95.8,44.8,0.6661565075233864,-0.8877881424088802,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Sergio Leonel Agüero del Castillo,107.7,26.8,-0.10629024865613905,0.9620395004915705,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Sergio Leonel Agüero del Castillo,108.7,56.0,0.07380656671667706,1.3623070335651377,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Lionel Andrés Messi Cuccittini,101.8,28.6,0.2937556279048077,0.18912326697663812,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Zlatan Ibrahimović,103.3,50.3,0.07764033642555826,0.16860867595903842,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Sergio Leonel Agüero del Castillo,115.0,29.1,-0.8113127862332645,1.90946546755699,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Tiago Cardoso Mendes,111.3,46.4,-0.9501666893400569,0.4101286475687204,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Álvaro Domínguez Soto,109.2,44.7,-0.8362155424784656,-0.25232311520741585,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Tomáš Ujfaluši,113.2,26.8,-0.47845895385986514,1.7744238014558744,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Simão Pedro Fonseca Sabrosa,94.4,35.4,0.8221325954486104,-0.941120006017338,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,104.3,37.2,-0.3503789568000049,-0.9449738580490027,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,94.6,40.3,0.751258676086847,-1.4324750143868616,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,José Manuel Jurado Marín,99.5,27.8,0.5710910488012503,0.12174168639247124,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,101.3,27.1,0.43851144748277415,0.3202298269442677,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Xavier Hernández Creus,98.6,40.4,0.285385654156241,-1.4121110811811308,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Domingo Cisma González,115.0,36.6,-1.504126350253744,0.30040263000312584,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,108.3,58.2,0.3124864741592293,1.4912910538846875,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Xavier Hernández Creus,96.3,32.1,0.7023438092922636,-0.5149497957378871,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Guilherme Oliveira Santos,107.2,20.7,0.4898951575681668,1.4490473715245742,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,114.3,45.2,-1.3096356589942248,0.7219007098229187,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,112.7,50.3,-0.7376105595847481,1.3573988909508385,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,114.6,38.3,-1.549013694118951,-0.5645596367075297,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,Zlatan Ibrahimović,113.1,28.4,-0.6359469775019276,1.594103067935814,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,100.6,61.0,1.122711446460174,0.9747801739531344,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,111.4,39.4,-1.2041408759280325,-1.2612373356586437,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Gnégnéri Yaya Touré,86.5,48.1,1.8073964465027093,-0.7651355489703703,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,100.4,47.0,0.2164908908842716,-0.4519735321750625,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,98.5,47.7,0.4524264459725018,-0.4493576291972725,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,114.5,37.2,-1.4895346648754832,-0.07343625165548165,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,105.0,61.8,0.8748079909435794,1.3985168779656865,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,111.6,38.7,-1.218229375868606,-1.0128975124550328,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,104.4,40.8,-0.38850934792852687,-1.3157589540584793,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Xavier Hernández Creus,101.4,51.2,0.3212766833069064,0.13705932203675816,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Henok Goitom,103.6,23.8,0.4774636591731882,0.8394392702086737,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Fernando Soriano Marco,105.1,42.7,-0.4441904205120685,-0.9367606125180725,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,96.8,52.9,0.8845024613225595,0.03482466151294411,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Xavier Hernández Creus,103.5,51.4,0.12824349550731212,0.32237400518989895,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,100.5,40.5,0.0642983936503002,-1.3915486338576808,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Maxwell Scherrer Cabelino Andrade,103.4,29.4,0.08635383544159417,0.2148792323223761,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Pablo Daniel Piatti,109.0,19.1,0.5434039166300974,1.748424072470845,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Hernán Darío Bernardello,94.7,49.6,0.9444984156278915,-0.39383427853132424,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Kalu Uche,111.9,58.1,0.10197883645947585,1.9369777392799656,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pablo Hernández Domínguez,104.3,50.5,-0.007813105283587288,0.27759142425790345,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Juan Manuel Mata García,111.1,39.6,-1.1705722679197834,-1.3344788199181175,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Daniel Alves da Silva,88.5,54.6,1.8369554858657873,-0.18260363884877653,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Jérémy Mathieu,98.2,36.0,0.3739679820635958,-0.9302334646405928,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Éver Maximiliano David Banega,92.2,30.6,1.2108864072100234,-0.5021898274597918,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,David Josué Jiménez Silva,102.0,31.4,0.1158639285431054,-0.1479819632875461,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Daniel Alves da Silva,88.3,26.8,1.7926113931910637,-0.29938870450245,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Juan Manuel Mata García,106.8,39.5,-0.6694562745557097,-1.3553577625325928,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,111.2,47.7,-0.846144638488655,0.6605367849871981,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Xavier Hernández Creus,92.6,48.9,1.148311100022625,-0.5376961283427946,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Ángel Dealbert Ibáñez,111.3,40.8,-1.1906472931355137,-1.195986956181558,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,101.8,46.8,0.055260128960413164,-0.40892466216375123,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Juan Manuel Mata García,107.1,38.2,-0.6909541056947583,-1.057018419702287,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,David Josué Jiménez Silva,95.3,39.8,0.6695787139212868,-1.443468160285993,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,94.6,31.5,0.9123830673256039,-0.5114547194707765,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Xavier Hernández Creus,101.8,27.6,0.35751234755676703,0.3030703952530602,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,91.6,33.9,1.176104706458797,-0.8411082169025701,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,107.5,43.7,-0.6896574438988528,-0.6155048756198791,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Andrés Iniesta Luján,104.1,17.7,0.9826996008951128,1.3490083408999671,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Jérémy Mathieu,105.3,20.3,0.6555098312571904,1.284889007950186,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Pablo Hernández Domínguez,56.5,39.4,5.191005593708755,-1.439467128873361,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,David Josué Jiménez Silva,111.2,39.7,-1.1826760178334375,-1.3665566226038952,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Daniel Alves da Silva,94.7,42.3,0.7515568355509518,-1.1990546555743664,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Andrés Iniesta Luján,114.5,53.5,-0.510059423715468,2.0373589217030585,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Gnégnéri Yaya Touré,104.8,58.1,0.5454753160821497,1.1147583842982947,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Nabil Baha,89.6,59.8,2.0187884415676773,0.24156010236158934,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,Victor Obinna Nsofor,116.9,23.2,-0.21801867174610462,2.6424636658931084,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,Daniel Alves da Silva,87.8,56.2,1.9915279895258762,-0.08754183056472019,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Zlatan Ibrahimović,104.8,34.1,-0.3087583499465737,-0.37135712942367055,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Zlatan Ibrahimović,108.2,44.3,-0.7452451645318009,-0.43294649280141795,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Valmiro Lópes Rocha,96.4,34.5,0.6149989205693105,-0.789628658297681,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,Gerard Piqué Bernabéu,111.9,39.9,-1.2647676650335675,-1.4308924883816643,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,Seydou Kéita,107.8,41.7,-0.7733496425953477,-1.0575719595188924,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Gerard Piqué Bernabéu,108.0,37.0,-0.767355139589952,-0.7422200033744911,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Daniel Alves da Silva,109.7,59.7,0.3816848888014995,1.756486969494969,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,101.1,51.1,0.34536686769511543,0.10458693961711721,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,98.8,54.4,0.7776328307934127,0.29887432297642874,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Seydou Kéita,106.2,28.8,-0.13768650477388744,0.5508290025199504,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,105.5,45.7,-0.3932150942806367,-0.3586549251222806,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Emiliano Daniel Armenteros,110.0,24.4,-0.04948104526133818,1.4951306509193287,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Thierry Henry,107.4,27.5,-0.14054046987568866,0.8458064971717758,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Jeffren Isaac Suárez Bermúdez,117.6,50.8,-0.9195215916164378,2.5353066384202023,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Leandro Andrés Gioda,111.1,41.1,-1.1637280635525868,-1.1034004933614099,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Mario Bermejo Castanedo,105.2,41.5,-0.47528359206238313,-1.1684254220178514,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,Xavier Hernández Creus,93.0,40.4,0.9378383453953275,-1.423584380681393,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Thierry Henry,114.1,38.7,-1.5047047359941756,-0.8254202458894107,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Mario Bermejo Castanedo,105.3,54.8,0.22199947810382162,0.8676355638889393,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Rafael Márquez Álvarez,88.3,34.3,1.5444028588050414,-0.9407666349284973,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Leandro Andrés Gioda,112.1,36.3,-1.1921822594849742,-0.17077684378481103,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Fabián Ariel Orellana Valenzuela,102.3,47.8,0.04519183852639752,-0.2386793371653931,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Mario Bermejo Castanedo,112.4,47.3,-0.9807472524985043,0.798004655010076,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Zlatan Ibrahimović,111.3,38.9,-1.186853183900968,-1.0951188159046552,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Seydou Kéita,87.9,29.0,1.7452985823600957,-0.4901200156996166,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,94.4,36.8,0.797572124938346,-1.0993059856353018,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Leandro Andrés Gioda,109.8,41.3,-1.0105215040178452,-1.0921640671061754,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Seydou Kéita,91.0,29.1,1.4013580297960075,-0.4031212562725174,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Gnégnéri Yaya Touré,96.7,47.2,0.6330219771918235,-0.5802124070356675,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
